mat a ts essential from brenda andrews lab (most strains in pmid 21441928)												
Synced to SGD on Sat Jul  8 00:51:42 2017
Plate #	Row	Column	ORF	Gene	Alias	Description	GO Biological Process	GO Molecular Function	GO Cellular Component	mutation	ts phenotype	
3	H	14	YBR060C	ORC2	origin recognition complex subunit 2|SIR5|RRR1	Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; interacts with Spp1p and with trimethylated histone H3; phosphorylated by Cdc28p	peptidyl-amino acid modification, protein alkylation, chromatin organization, DNA replication, histone modification	chromatin binding, DNA binding	nucleus, chromosome	orc2-3	30oC	-	-	
3	H	15	YBR156C	SLI15	-	Subunit of the conserved chromosomal passenger complex (CPC); complex regulates kinetochore-microtubule attachments, activation of the spindle tension checkpoint, and mitotic spindle disassembly; other complex members are Ipl1p, Bir1p, and Nbl1p	protein phosphorylation, cytokinesis, regulation of cell cycle, chromosome segregation	enzyme regulator activity	cytoskeleton	sli15-3	37oC	-	-	
3	H	16	YBR135W	CKS1	cyclin-dependent protein kinase regulatory subunit CKS1	Cyclin-dependent protein kinase regulatory subunit and adaptor; interacts with Cdc28p (aka Cdk1p); required for G1/S and G2/M phase transitions and budding; mediates phosphorylation and degradation of Sic1p; modulates proteolysis of M-phase targets through interactions with the proteasome; role in transcriptional regulation, recruiting proteasomal subunits to target gene promoters; human homologs CKS1B and CKS2 can each complement yeast cks1 null mutant	mitotic cell cycle, chromatin organization, transcription from RNA polymerase II promoter, regulation of cell cycle	histone binding, enzyme regulator activity, ubiquitin-like protein binding	nucleus, cytoplasm	cks1-38	35oC - 37oC	-	-	
3	H	17	YER013W	PRP22	DEAH-box ATP-dependent RNA helicase PRP22	DEAH-box RNA-dependent ATPase/ATP-dependent RNA helicase; associates with lariat intermediates before the second catalytic step of splicing; mediates ATP-dependent mRNA release from the spliceosome and unwinds RNA duplexes; required for proofreading the exon ligation reaction	RNA splicing, mRNA processing	helicase activity, ATPase activity, hydrolase activity	nucleus	prp22-1	30oC	-	-	
3	H	18	YGL155W	CDC43	protein geranylgeranyltransferase type I subunit CDC43|CAL1	Beta subunit of geranylgeranyltransferase type I; subunit of the Ram2p-Cdc43p heterodimer that catalyzes the geranylgeranylation of the cysteine residue in proteins containing a C-terminal CaaX sequence ending in Leu or Phe; has substrates important for morphogenesis	cellular ion homeostasis, signaling	transferase activity	other	cdc43-2	30oC - 35oC	-	-	
3	H	19	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
3	H	20	YFL009W	CDC4	SCF ubiquitin ligase complex subunit CDC4	F-box protein required for both the G1/S and G2/M phase transitions; modular substrate specificity factor which associates with core SCF (Cdc53p, Skp1p and Hrt1p/Rbx1p) to form the SCFCdc4 complex; SCFCdc4 acts as a ubiquitin-protein ligase directing ubiquitination of cyclin-dependent kinase (CDK) phosphorylated substrates, such as: Sic1p, Far1p, Cdc6p, Clb6p, and Cln3p	mitotic cell cycle, meiotic cell cycle, organelle fission, proteolysis involved in cellular protein catabolic process, protein modification by small protein conjugation or removal	transferase activity, ubiquitin-like protein binding, ion binding	nucleus	cdc4-3	30oC - 35oC	-	-	
3	H	21	YGL061C	DUO1	-	Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Dam1p to connect the DASH complex with microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis	cytoskeleton organization, regulation of organelle organization, protein complex biogenesis, chromosome segregation, regulation of cell cycle	cytoskeletal protein binding	nucleus, chromosome	duo1-2	37oC	-	-	
3	H	22	YKL112W	ABF1	GFI|SBF-B|DNA-binding protein ABF1|SBF1|REB2|OBF1|BAF1	DNA binding protein with possible chromatin-reorganizing activity; involved in transcriptional activation, gene silencing, and DNA replication and repair	DNA repair, chromatin organization, DNA replication, cellular response to DNA damage stimulus, transcription from RNA polymerase II promoter	nucleic acid binding transcription factor activity, DNA binding	nucleus	abf1-103	"30oC, slow at 22oC - 26oC"	-	-	
3	H	23	YGR113W	DAM1	-	Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments	cytoskeleton organization, regulation of organelle organization, protein complex biogenesis, chromosome segregation, regulation of cell cycle	cytoskeletal protein binding	nucleus, chromosome	dam1-11	30oC - 35oC	-	-	
3	H	24	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
3	I	1	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
3	I	2	YFR028C	CDC14	phosphoprotein phosphatase CDC14|OAF3	Protein phosphatase required for mitotic exit; required for rDNA segregation, cytokinesis, meiosis I spindle disassembly, environmental stress response; held in nucleolus by Cdc55p in early meiosis, liberated by FEAR and Mitotic Exit Network in anaphase, enabling it to effect a decrease in CDK/B-cyclin activity and mitotic exit; sequestered in metaphase II, released upon entry into anaphase II; human homolog CDC14A can complement thermosensitivity of yeast cdc14-1 mutant	mitotic cell cycle, meiotic cell cycle, organelle fission, protein dephosphorylation, cytoskeleton organization, response to osmotic stress, cytokinesis, regulation of organelle organization, chromosome segregation, regulation of cell cycle	phosphatase activity, hydrolase activity	nucleus, cytoskeleton, nucleolus, microtubule organizing center, cytoplasm	cdc14-1	30oC	-	-	
3	I	3	YPR168W	NUT2	mediator complex subunit NUT2|MED10	Subunit of the RNA polymerase II mediator complex; conserved from yeast to human; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for transcriptional activation and has a role in basal transcription; protein abundance increases in response to DNA replication stress	transcription from RNA polymerase II promoter	molecular_function	nucleus	nut2-ts	35oC	-	-	
3	I	4	YFR028C	CDC14	phosphoprotein phosphatase CDC14|OAF3	Protein phosphatase required for mitotic exit; required for rDNA segregation, cytokinesis, meiosis I spindle disassembly, environmental stress response; held in nucleolus by Cdc55p in early meiosis, liberated by FEAR and Mitotic Exit Network in anaphase, enabling it to effect a decrease in CDK/B-cyclin activity and mitotic exit; sequestered in metaphase II, released upon entry into anaphase II; human homolog CDC14A can complement thermosensitivity of yeast cdc14-1 mutant	mitotic cell cycle, meiotic cell cycle, organelle fission, protein dephosphorylation, cytoskeleton organization, response to osmotic stress, cytokinesis, regulation of organelle organization, chromosome segregation, regulation of cell cycle	phosphatase activity, hydrolase activity	nucleus, cytoskeleton, nucleolus, microtubule organizing center, cytoplasm	cdc14-3	26oC	-	-	
3	I	5	YPR178W	PRP4	U4/U6-U5 snRNP complex subunit PRP4|RNA4	Splicing factor; component of the U4/U6-U5 snRNP complex	snoRNA processing, RNA splicing, mRNA processing	molecular_function	nucleus	prp4-ts	26oC - 30oC	-	-	
3	I	6	YOR074C	CDC21	thymidylate synthase|YOR29-25|TMP1|CRT9	Thymidylate synthase; required for de novo biosynthesis of pyrimidine deoxyribonucleotides; expression is induced at G1/S; human homolog TYMSOS can complement yeast cdc21 temperature-sensitive mutant at restrictive temperature	nucleobase-containing small molecule metabolic process	transferase activity, methyltransferase activity	nucleus	cdc21-ts	35oC	-	-	
3	I	7	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
3	I	8	YAL041W	CDC24	Rho family guanine nucleotide exchange factor CDC24|CLS4	Guanine nucleotide exchange factor (GEF) for Cdc42p; required for polarity establishment and maintenance, and mutants have morphological defects in bud formation and shmooing; relocalizes from nucleus to cytoplasm upon DNA replication stress; thermosensitivity of the cdc24-4 mutant in the presence of sorbitol is functionally complemented by human CDC42	mitotic cell cycle, organelle fission, cytoskeleton organization, regulation of organelle organization, cytokinesis, signaling, regulation of cell cycle	guanyl-nucleotide exchange factor activity	nucleus, cellular bud, site of polarized growth, cytoplasm	cdc24-11	30oC	-	-	
3	I	9	YAR019C	CDC15	serine/threonine protein kinase CDC15|LYT1	Protein kinase of the Mitotic Exit Network; localized to the spindle pole bodies at late anaphase; promotes mitotic exit by directly switching on the kinase activity of Dbf2p; required for spindle disassembly after meiosis II; relocalizes to the cytoplasm upon DNA replication stress	mitotic cell cycle, meiotic cell cycle, protein phosphorylation, organelle fission, cytoskeleton organization, regulation of organelle organization, cytokinesis, regulation of cell cycle	kinase activity, transferase activity	cytoskeleton, microtubule organizing center, cellular bud, site of polarized growth, cytoplasm	cdc15-1	30oC	-	-	
3	I	10	YAL041W	CDC24	Rho family guanine nucleotide exchange factor CDC24|CLS4	Guanine nucleotide exchange factor (GEF) for Cdc42p; required for polarity establishment and maintenance, and mutants have morphological defects in bud formation and shmooing; relocalizes from nucleus to cytoplasm upon DNA replication stress; thermosensitivity of the cdc24-4 mutant in the presence of sorbitol is functionally complemented by human CDC42	mitotic cell cycle, organelle fission, cytoskeleton organization, regulation of organelle organization, cytokinesis, signaling, regulation of cell cycle	guanyl-nucleotide exchange factor activity	nucleus, cellular bud, site of polarized growth, cytoplasm	cdc24-4	35oC	-	-	
3	I	11	YBL034C	STU1	-	Component of the mitotic spindle; binds to interpolar microtubules via its association with beta-tubulin (Tub2p); required for interpolar microtubules to provide an outward force on the spindle poles	cytoskeleton organization, protein complex biogenesis	structural molecule activity	cytoskeleton, microtubule organizing center	stu1-12	37oC - 38.5oC slow	-	-	
3	I	12	YBR160W	CDC28	cyclin-dependent serine/threonine-protein kinase CDC28|SRM5|HSL5|CDK1	Cyclin-dependent kinase (CDK) catalytic subunit; master regulator of mitotic and meiotic cell cycles; alternately associates with G1, S, G2/M phase cyclins, which provide substrate specificity; regulates metabolism, basal transcription, chromosome dynamics, growth and morphogenesis; transcript induction in osmostress involves antisense RNA; human homologs CDK1, CDK2, CDK3 can complement yeast conditional cdc28 mutants; human CDK1, CDK2 can complement yeast cdc28 null mutant	peptidyl-amino acid modification, organelle fission, chromatin organization, DNA replication, cytoskeleton organization, lipid metabolic process, DNA recombination, mRNA processing, protein phosphorylation, regulation of organelle organization, cellular response to DNA damage stimulus, chromosome segregation, regulation of DNA metabolic process, meiotic cell cycle, mitotic cell cycle, generation of precursor metabolites and energy, transcription from RNA polymerase II promoter, DNA repair, carbohydrate metabolic process, telomere organization, cell budding, organelle assembly, regulation of cell cycle, oligosaccharide metabolic process	enzyme binding, kinase activity, transferase activity, histone binding	nucleus, microtubule organizing center, cellular bud, cytoplasm, cytoskeleton, ribosome, endomembrane system, site of polarized growth, endoplasmic reticulum	cdc28-4	35oC	-	-	
3	I	13	YFR051C	RET2	coatomer subunit delta	Delta subunit of the coatomer complex (COPI); COPI coats Golgi-derived transport vesicles; involved in retrograde transport between Golgi and ER	Golgi vesicle transport, organelle inheritance	molecular_function	cytoplasmic vesicle, endomembrane system, membrane, Golgi apparatus, cytoplasm	ret2-1	38.5oC	-	-	
3	I	14	YOR257W	CDC31	centrin|DSK1	Calcium-binding component of the spindle pole body (SPB) half-bridge; required for SPB duplication in mitosis and meiosis II; homolog of mammalian centrin; binds multiubiquitinated proteins and is involved in proteasomal protein degradation	cytoskeleton organization, proteolysis involved in cellular protein catabolic process, protein complex biogenesis	structural molecule activity	nucleus, cytoskeleton, microtubule organizing center, membrane, cytoplasm	cdc31-2	35oC	-	-	
3	I	15	YGL093W	SPC105	-	Subunit of a kinetochore-microtubule binding complex; complex bridges centromeric heterochromatin and kinetochore MAPs and motors; required for sister chromatid bi-orientation and kinetochore binding of SAC components; complex also includes Kre28p; modified by sumoylation	mitotic cell cycle, organelle fission, cytoskeleton organization, regulation of organelle organization, protein complex biogenesis, chromosome segregation, regulation of cell cycle	cytoskeletal protein binding, structural molecule activity	nucleus, cytoskeleton, microtubule organizing center, chromosome, mitochondrion, cytoplasm	spc105-4	30oC - 38.5oC very slow	-	-	
3	I	16	YOR257W	CDC31	centrin|DSK1	Calcium-binding component of the spindle pole body (SPB) half-bridge; required for SPB duplication in mitosis and meiosis II; homolog of mammalian centrin; binds multiubiquitinated proteins and is involved in proteasomal protein degradation	cytoskeleton organization, proteolysis involved in cellular protein catabolic process, protein complex biogenesis	structural molecule activity	nucleus, cytoskeleton, microtubule organizing center, membrane, cytoplasm	cdc31-5	35oC	-	-	
3	I	17	YBR154C	RPB5	DNA-directed RNA polymerase core subunit RPB5|ABC27	RNA polymerase subunit ABC27; common to RNA polymerases I, II, and III; contacts DNA and affects transactivation	transcription from RNA polymerase I promoter, transcription from RNA polymerase III promoter, transcription from RNA polymerase II promoter	transferase activity, nucleotidyltransferase activity	nucleus, nucleolus	rpb5-H147R	20oC	-	-	
3	I	18	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
3	I	19	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
3	I	20	YBR109C	CMD1	calmodulin|CaM	Calmodulin; Ca2+ binding protein that regulates Ca2+ independent processes (mitosis, bud growth, actin organization, endocytosis, etc.) and Ca2+ dependent processes (stress-activated pathways), targets include Nuf1p, Myo2p and calcineurin; binds to the Hog1p MAPK in response to hyperosmotic stress; potentiates membrane tubulation and constriction mediated by the Rvs161p-Rvs167p complex; human CALM1 or CALM2 functionally complement repression induced inviability	vacuole organization, protein targeting, cell budding, cytoskeleton organization, organelle fusion, membrane fusion, lipid metabolic process, conjugation, nuclear transport, nucleus organization, endocytosis	enzyme binding, ion binding	cytoskeleton, microtubule organizing center, cellular bud, site of polarized growth, cytoplasm	cmd1-1	37oC	-	-	
3	I	21	YJR093C	FIP1	cleavage polyadenylation factor subunit FIP1	Subunit of cleavage polyadenylation factor (CPF); interacts directly with poly(A) polymerase (Pap1p) to regulate its activity; bridging factor that links Pap1p and the CPF complex via Yth1p	mRNA processing	protein binding, bridging, RNA binding	nucleus	fip1-433	"30oC - 35oC, slow at 22oC - 26oC"	-	-	
3	I	22	YBR109C	CMD1	calmodulin|CaM	Calmodulin; Ca2+ binding protein that regulates Ca2+ independent processes (mitosis, bud growth, actin organization, endocytosis, etc.) and Ca2+ dependent processes (stress-activated pathways), targets include Nuf1p, Myo2p and calcineurin; binds to the Hog1p MAPK in response to hyperosmotic stress; potentiates membrane tubulation and constriction mediated by the Rvs161p-Rvs167p complex; human CALM1 or CALM2 functionally complement repression induced inviability	vacuole organization, protein targeting, cell budding, cytoskeleton organization, organelle fusion, membrane fusion, lipid metabolic process, conjugation, nuclear transport, nucleus organization, endocytosis	enzyme binding, ion binding	cytoskeleton, microtubule organizing center, cellular bud, site of polarized growth, cytoplasm	cmd1-3	37oC	-	-	
3	I	23	YNR043W	MVD1	diphosphomevalonate decarboxylase MVD1|ERG19	Mevalonate pyrophosphate decarboxylase; essential enzyme involved in the biosynthesis of isoprenoids and sterols, including ergosterol; acts as a homodimer	lipid metabolic process	lyase activity	cytoplasm	mvd1-1296	35oC - 37oC	-	-	
3	I	24	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
3	J	1	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
3	J	2	YOR326W	MYO2	myosin 2|CDC66	Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles, the vacuole, late Golgi elements, peroxisomes, and the mitotic spindle; MYO2 has a paralog, MYO4, that arose from the whole genome duplication	vacuole organization, mitotic cell cycle, cytoskeleton organization, peroxisome organization, cell budding, cell morphogenesis, mitochondrion organization, cytokinesis, organelle inheritance, exocytosis	hydrolase activity, cytoskeletal protein binding	cytoskeleton, vacuole, cytoplasmic vesicle, endomembrane system, cellular bud, membrane, site of polarized growth, cytoplasm	myo2-16	30oC - 35oC	-	-	
3	J	3	YGR113W	DAM1	-	Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments	cytoskeleton organization, regulation of organelle organization, protein complex biogenesis, chromosome segregation, regulation of cell cycle	cytoskeletal protein binding	nucleus, chromosome	dam1-5	30oC - 35oC	-	-	
3	J	4	YNR011C	PRP2	DEAH-box RNA-dependent ATPase PRP2|RNA2	RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16	snoRNA processing, RNA splicing, mRNA processing	ATPase activity, hydrolase activity	nucleus	prp2-1	30oC - 35oC	-	-	
3	J	5	YGR113W	DAM1	-	Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments	cytoskeleton organization, regulation of organelle organization, protein complex biogenesis, chromosome segregation, regulation of cell cycle	cytoskeletal protein binding	nucleus, chromosome	dam1-9	37oC	-	-	
3	J	6	YGL207W	SPT16	chromatin-remodeling protein SPT16|SSF1|CDC68	Subunit of the heterodimeric FACT complex (Spt16p-Pob3p); FACT associates with chromatin via interaction with Nhp6Ap and Nhp6Bp, and reorganizes nucleosomes to facilitate access to DNA by RNA and DNA polymerases; specifically required for diauxic shift-induced H2B deposition onto rDNA genes; mutations cause reduced nucleosome occupancy over highly transcribed regions; coregulates transcription with Mot1p through preinitiation complex assembly and nucleosome organization	chromatin organization, DNA replication, protein complex biogenesis, DNA-templated transcription, initiation, transcription from RNA polymerase II promoter, DNA-templated transcription, elongation	chromatin binding, histone binding	nucleus, chromosome	spt16-ts	35oC	-	-	
3	J	7	YGR113W	DAM1	-	Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments	cytoskeleton organization, regulation of organelle organization, protein complex biogenesis, chromosome segregation, regulation of cell cycle	cytoskeletal protein binding	nucleus, chromosome	dam1-19	37oC - 38.5oC	-	-	
3	J	8	YIR008C	PRI1	DNA primase subunit PRI1	Subunit of DNA primase; DNA primase is required for DNA synthesis and double-strand break repair	DNA replication	transferase activity, DNA binding, nucleotidyltransferase activity	nucleus, chromosome	pri1-M4	30oC - 35oC	-	-	
3	J	9	YGR113W	DAM1	-	Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments	cytoskeleton organization, regulation of organelle organization, protein complex biogenesis, chromosome segregation, regulation of cell cycle	cytoskeletal protein binding	nucleus, chromosome	dam1-1	35oC	-	-	
3	J	10	YJR065C	ARP3	actin-related protein 3|ACT4	Essential component of the Arp2/3 complex; Arp2/3 is a highly conserved actin nucleation center required for the motility and integrity of actin patches; involved in endocytosis and membrane growth and polarity	mitochondrion organization, cytoskeleton organization, regulation of organelle organization, protein complex biogenesis, organelle inheritance	ion binding	cell cortex, cytoskeleton, membrane, cytoplasm, plasma membrane	arp3-D11A	38.5oC	-	-	
3	J	11	YIL144W	NDC80	kinetochore-associated Ndc80 complex subunit NDC80|TID3|HEC1	Component of the kinetochore-associated Ndc80 complex; conserved coiled-coil protein involved in chromosome segregation, spindle checkpoint activity, and kinetochore assembly and clustering; evolutionarily conserved; complex members include Ndc80p, Nuf2p, Scp24p, and Spc25p; modified by sumoylation	cytoskeleton organization, protein complex biogenesis, chromosome segregation	structural molecule activity	nucleus, chromosome	tid3-1	30oC	-	-	
3	J	12	YJR068W	RFC2	replication factor C subunit 2	Subunit of heteropentameric Replication factor C (RF-C); RF-C is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon	DNA repair, DNA replication, cellular response to DNA damage stimulus, chromosome segregation, regulation of cell cycle	hydrolase activity, DNA binding, ATPase activity	nucleus, chromosome	rfc2-1	26oC - 30oC	-	-	
3	J	13	YLL036C	PRP19	E3 ubiquitin-protein ligase PRP19|PSO4	Splicing factor associated with the spliceosome; contains a U-box, a motif found in a class of ubiquitin ligases, and a WD40 domain; relocalizes to the cytosol in response to hypoxia	RNA splicing, mRNA processing	transferase activity	nucleus, mitochondrion, cytoplasm	prp19-1	30oC	-	-	
3	J	14	YNL102W	POL1	DNA-directed DNA polymerase alpha catalytic subunit POL1|HPR3|CRT5|CDC17	Catalytic subunit of the DNA polymerase I alpha-primase complex; required for the initiation of DNA replication during mitotic DNA synthesis and premeiotic DNA synthesis	meiotic cell cycle, DNA repair, DNA replication, cellular response to DNA damage stimulus	transferase activity, nucleotidyltransferase activity	nucleus, chromosome, mitochondrion, cytoplasm	pol1-ts	35oC	-	-	
3	J	15	YLL050C	COF1	cofilin	Cofilin, involved in pH-dependent actin filament depolarization; binds both actin monomers and filaments and severs filaments; involved in the selective sorting, export of the secretory cargo from the late golgi; genetically interacts with pmr1; thought to be regulated by phosphorylation at SER4; ubiquitous and essential in eukaryotes	cytoskeleton organization, Golgi vesicle transport, endocytosis	cytoskeletal protein binding	cell cortex, cytoskeleton, membrane, cytoplasm, plasma membrane	cof1-8	35oC	-	-	
3	J	16	YNL102W	POL1	DNA-directed DNA polymerase alpha catalytic subunit POL1|HPR3|CRT5|CDC17	Catalytic subunit of the DNA polymerase I alpha-primase complex; required for the initiation of DNA replication during mitotic DNA synthesis and premeiotic DNA synthesis	meiotic cell cycle, DNA repair, DNA replication, cellular response to DNA damage stimulus	transferase activity, nucleotidyltransferase activity	nucleus, chromosome, mitochondrion, cytoplasm	pol1-2	30oC	-	-	
3	J	17	YDR060W	MAK21	RNA-binding ribosome biosynthesis protein MAK21|NOC1	Constituent of 66S pre-ribosomal particles; required for large (60S) ribosomal subunit biogenesis; acts as part of a Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription and has a role in bigenesis of the large ribosomal subunit; involved in nuclear export of pre-ribosomes; required for maintenance of dsRNA virus; homolog of human CAATT-binding protein	ribosome assembly, organelle assembly, ribosomal large subunit biogenesis	RNA binding, mRNA binding	nucleus	mak21-1	35oC	-	-	
3	J	18	YNL102W	POL1	DNA-directed DNA polymerase alpha catalytic subunit POL1|HPR3|CRT5|CDC17	Catalytic subunit of the DNA polymerase I alpha-primase complex; required for the initiation of DNA replication during mitotic DNA synthesis and premeiotic DNA synthesis	meiotic cell cycle, DNA repair, DNA replication, cellular response to DNA damage stimulus	transferase activity, nucleotidyltransferase activity	nucleus, chromosome, mitochondrion, cytoplasm	pol1-17	35oC	-	-	
3	J	19	YDR060W	MAK21	RNA-binding ribosome biosynthesis protein MAK21|NOC1	Constituent of 66S pre-ribosomal particles; required for large (60S) ribosomal subunit biogenesis; acts as part of a Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription and has a role in bigenesis of the large ribosomal subunit; involved in nuclear export of pre-ribosomes; required for maintenance of dsRNA virus; homolog of human CAATT-binding protein	ribosome assembly, organelle assembly, ribosomal large subunit biogenesis	RNA binding, mRNA binding	nucleus	mak21-3	38.5oC slow	-	-	
3	J	20	YNL102W	POL1	DNA-directed DNA polymerase alpha catalytic subunit POL1|HPR3|CRT5|CDC17	Catalytic subunit of the DNA polymerase I alpha-primase complex; required for the initiation of DNA replication during mitotic DNA synthesis and premeiotic DNA synthesis	meiotic cell cycle, DNA repair, DNA replication, cellular response to DNA damage stimulus	transferase activity, nucleotidyltransferase activity	nucleus, chromosome, mitochondrion, cytoplasm	pol1-13	30oC - 35oC	-	-	
3	J	21	YDR189W	SLY1	syntaxin-binding protein	Hydrophilic protein involved in ER/Golgi vesicle trafficking; SM (Sec1/Munc-18) family protein that binds the tSNARE Sed5p and stimulates its assembly into a trans-SNARE membrane-protein complex	regulation of organelle organization, regulation of transport, organelle fusion, vesicle organization, protein complex biogenesis, Golgi vesicle transport, membrane fusion	other	cytoplasmic vesicle, endomembrane system, membrane, endoplasmic reticulum, Golgi apparatus, cytoplasm	sly1-ts	30oC - 35oC	-	-	
3	J	22	YKL049C	CSE4	centromeric DNA-binding histone H3-like protein CSE4|CSL2	Histone H3-like centromere protein; associated with promoters, accessible chromatin, RNAPII-bound regions; phosphorylated Cse4p associates with centromeres; required for proper kinetochore function; levels regulated by E3 ubiquitin ligase Psh1p; phosphorylation may destabilize defective kinetochores to promote bi-orientation; ubiquitination of N-terminus regulates proteolysis for faithful chromosome segregation; yeast CSE4 can complement mutations in human homolog CENPA	mitotic cell cycle, organelle fission, chromosome segregation	DNA binding	nucleus, chromosome	cse4-1	38.5oC	-	-	
3	J	23	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
3	J	24	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
3	K	1	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
3	K	2	YBR109C	CMD1	calmodulin|CaM	Calmodulin; Ca2+ binding protein that regulates Ca2+ independent processes (mitosis, bud growth, actin organization, endocytosis, etc.) and Ca2+ dependent processes (stress-activated pathways), targets include Nuf1p, Myo2p and calcineurin; binds to the Hog1p MAPK in response to hyperosmotic stress; potentiates membrane tubulation and constriction mediated by the Rvs161p-Rvs167p complex; human CALM1 or CALM2 functionally complement repression induced inviability	vacuole organization, protein targeting, cell budding, cytoskeleton organization, organelle fusion, membrane fusion, lipid metabolic process, conjugation, nuclear transport, nucleus organization, endocytosis	enzyme binding, ion binding	cytoskeleton, microtubule organizing center, cellular bud, site of polarized growth, cytoplasm	cmd1-8	37oC	-	-	
3	K	3	YOR057W	SGT1	co-chaperone SGT1|YOR29-08	Cochaperone protein; regulates activity of adenylyl cyclase Cyr1p; involved in kinetochore complex assembly; associates with the SCF (Skp1p/Cdc53p/F box protein) ubiquitin ligase complex; acts as a linker between Skp1p and HSP90 complexes; protein abundance increases in response to DNA replication stress	organelle assembly, signaling, protein complex biogenesis	protein binding, bridging	other	sgt1-3	35oC	-	-	
3	K	4	YGR092W	DBF2	serine/threonine-protein kinase DBF2	Ser/Thr kinase involved in transcription and stress response; functions as part of a network of genes in exit from mitosis; localization is cell cycle regulated; activated by Cdc15p during the exit from mitosis; also plays a role in regulating the stability of SWI5 and CLB2 mRNAs; phosphorylates Chs2p to regulate primary septum formation and Hof1p to regulate cytokinesis; DBF2 has a paralog, DBF20, that arose from the whole genome duplication	protein phosphorylation, organelle fission, cytokinesis, cellular ion homeostasis, regulation of cell cycle	kinase activity, transferase activity	cytoskeleton, microtubule organizing center, cellular bud, site of polarized growth	dbf2-1	37oC	-	-	
3	K	5	YOR116C	RPO31	DNA-directed RNA polymerase III core subunit RPO31|C160|RPC160|RPC1	RNA polymerase III largest subunit C160; part of core enzyme; similar to bacterial beta-prime subunit and to RPA190 and RPO21	transcription from RNA polymerase III promoter	transferase activity, nucleotidyltransferase activity	nucleus	rpo31-698	35oC	-	-	
3	K	6	YGR092W	DBF2	serine/threonine-protein kinase DBF2	Ser/Thr kinase involved in transcription and stress response; functions as part of a network of genes in exit from mitosis; localization is cell cycle regulated; activated by Cdc15p during the exit from mitosis; also plays a role in regulating the stability of SWI5 and CLB2 mRNAs; phosphorylates Chs2p to regulate primary septum formation and Hof1p to regulate cytokinesis; DBF2 has a paralog, DBF20, that arose from the whole genome duplication	protein phosphorylation, organelle fission, cytokinesis, cellular ion homeostasis, regulation of cell cycle	kinase activity, transferase activity	cytoskeleton, microtubule organizing center, cellular bud, site of polarized growth	dbf2-2	37oC	-	-	
3	K	7	YPR086W	SUA7	transcription factor TFIIB|TFIIB|SOH4	Transcription factor TFIIB; a general transcription factor required for transcription initiation and start site selection by RNA polymerase II	DNA-templated transcription, initiation, transcription from RNA polymerase II promoter	enzyme binding, transcription factor activity, protein binding, transcription factor binding	nucleus	sua7-C149R	38.5oC	-	-	
